doc_id,file_name,sentence
1,United Health Group.pdf,The 600 million gap closure target was based on the 2019 Healthcare  Effectiveness Data and Information Set (HEDIS) measures established   by the National Committee for Quality Assurance (NCQA).
1,United Health Group.pdf,"UnitedHealth Group is  committed to helping  ensure every person  has access to high- quality, affordable care  that meets their unique  health care needs and  financial means."
1,United Health Group.pdf,"• Maintaining a commitment to achieve universal  coverage in the United States by building on  existing, proven coverage platforms."
1,United Health Group.pdf,"• Building seamless, integrated care models that  combine virtual, primary, specialty, behavioral  and post-acute care."
1,United Health Group.pdf,"• Bringing care into the home with in-home  assessments, drug delivery and post-acute   care planning."
1,United Health Group.pdf,• Connecting people to care through virtual  services that can lead to better health outcomes.
1,United Health Group.pdf,"Our integrated care models that bring together primary, specialty, behavioral,  post-acute and home-based care enable us to provide individuals with the  services they require when and where they need them."
1,United Health Group.pdf,"With more than 60,000 dedicated physicians, Optum Health’s care delivery  businesses serve nearly 20 million patients with a wide range of services including  primary, specialty, urgent and surgical care."
1,United Health Group.pdf,"Primary care physicians are the  anchor point for all patient care and are empowered with the latest information,  insights and best practices to help them efficiently coordinate care, manage  referrals and identify higher-quality, lower-cost options."
1,United Health Group.pdf,This approach strengthens  the critical provider-patient relationship and streamlines access to care.
1,United Health Group.pdf,"Through its Dual Special Needs Plans (D-SNP), UnitedHealthcare provides services   for nearly 1.3 million Medicare and Medicaid members, who often have   multiple chronic conditions and limited incomes."
