tweet,channel,apple,tesla,google
Deliveroo reports earnings that beat analysts’ estimates after the company said it would tighten its marketing budget and cut costs  https://t.co/2mtCuEdyY1,bloomberg,0,0,0
Flying taxi company Joby has increased the size of its contract with the US Defense Department to as much as $75 million  https://t.co/AMrhc96tFo,bloomberg,0,0,0
"Dana, one of Indonesia’s biggest digital wallet providers, raises $250 million to expand in its home country  https://t.co/qvgX6vS08V",bloomberg,0,0,0
Kohlberg &amp; Co. is acquiring 50% of United States Infrastructure Corp. from investment firm Partners Group in a deal valuing the utility location service provider at $4.1 billion including debt  https://t.co/hh62s1rsDF,bloomberg,0,0,0
The FBI search at Mar-A-Lago has triggered a wave of violent rhetoric on social media  https://t.co/xUI7GHGGG8,bloomberg,0,0,0
"The warrant didn’t mention abortion, but it was related to a series of alleged felonies including illegal burial of a stillborn baby  https://t.co/3dUaXVu3ct",bloomberg,0,0,0
"CleverTap, a software platform that helps e-commerce and consumer firms communicate with their customers, raised $105 million in a round led by the Caisse de Depot et Placement du Quebec  https://t.co/AoZTnWm72F",bloomberg,0,0,0
"""We got a little too exuberant as the market got really frothy."" Coinbase COO Emilie Choi talks to @emilychangtv about layoffs, volatility, and weathering the crypto winter  https://t.co/2z8dlva92Y  https://t.co/94n9KNdBXR",bloomberg,0,0,0
"On our latest podcast: @emilychangtv breaks down Coinbase's earnings results missing estimates, just days after they announced their partnership with BlackRock. Plus, why Micron is warning of a decline in sales through the rest of the year  https://t.co/q9TPaDqRh5",bloomberg,0,0,0
New Power On: @markgurman explains why Apple is delaying iPadOS 16  https://t.co/3GoEsJvX8F  https://t.co/nvcBh1zjdE,bloomberg,1,0,0
Coinbase posted a $1.1 billion loss and lower-than-expected revenue as the largest US cryptocurrency exchange was battered by tumbling digital-asset prices  https://t.co/6d36MLTKJY,bloomberg,0,0,0
"Nextdoor Holdings gave a sales outlook that missed analysts’ estimates, saying business conditions are worse than it previously expected  https://t.co/TQxoHaAYGq",bloomberg,0,0,0
"Circle, issuer of the stablecoin USDC, said it won’t support any offshoots of Ethereum when the blockchain network undergoes a major software update expected to be completed as soon as next month  https://t.co/BOVeyapFBh",bloomberg,0,0,0
"Roblox reported bookings that missed analysts’ estimates, becoming the latest gaming company to deliver disappointing results  https://t.co/GsR3HTMov6",bloomberg,0,0,0
Semiconductor stocks tumbled after Micron became the latest chipmaker to sound the alarm over a slowdown in demand  https://t.co/TLPGhXyUFo,bloomberg,0,0,0
A former Twitter employee was convicted of spying for Saudi Arabia by turning over personal information of platform users who’d used anonymous handles to criticize the Kingdom  https://t.co/qKoSKF17Bh,bloomberg,0,0,0
"The proposed minimum tax on corporations and fees for methane emissions, both of which are in the bill passed by the US Senate this week, could make life impossible for many small US oil and gas producers, Pioneer's CEO says  https://t.co/rP8HMXqiJo",bloomberg,0,0,0
"The stifling heat smothering New York is set to peak, straining the city's aging power grid as sweltering residents crank up air conditioners  https://t.co/cYQosnGEAU",bloomberg,0,0,0
A US agency dealing with national security says Far East Cable violated American export-control rules by signing contracts with Chinese networking giant ZTE and Iranian businesses to sell US-origin equipment to Iran  https://t.co/42nVECKTe4,bloomberg,0,0,0
Communication software company Avaya is conducting an internal probe of its third-quarter results after riling lenders by slashing its earning projections soon after borrowing $600 million  https://t.co/POrqE4eeJ4,bloomberg,0,0,0
"Online prices in the US declined from a year earlier in July for the first time since 2020, as pandemic-era demand for consumer goods cools off  https://t.co/dLPUXUme6A",bloomberg,0,0,0
Micron said fourth-quarter sales may come in at the low end of or below its previous guidance after customers scaled back their own inventories  https://t.co/V0E3uIGoYn,bloomberg,0,0,0
"Widespread adoption of crypto assets in a fully developed metaverse may pose a systemic risk to financial stability, staffers at the Bank of England said  https://t.co/Npj6CevAOc",bloomberg,0,0,0
"Since bottoming in mid-June, Apple's shares have surged 27% — and individual investors are a big reason for the rally  https://t.co/iuN4YP3eL4",bloomberg,1,0,0
The slump in startup investment by big companies has arrived  https://t.co/ZwpNo1XT60,bloomberg,0,0,0
Micron says it will use “anticipated” government grants and credits to help it invest $40 billion by the end of the decade to build out US semiconductor manufacturing capacity  https://t.co/7Srdi1DovW,bloomberg,0,0,0
Russia successfully launches an Iranian imaging satellite as the countries deepen strategic ties amid the war in Ukraine and uncertainty over the fate of the Iranian nuclear deal  https://t.co/NKD5bc5pHw,bloomberg,0,0,0
"Chinese e-commerce giant Alibaba Group let go of 9,241 employees in the three months to June, according to the company’s latest filing  https://t.co/6EZf5N9YmD",bloomberg,0,0,0
Bad timing  https://t.co/YfzbWVQlMV,bloomberg,0,0,0
"On our latest podcast: @emilychangtv breaks down why fewer people are buying PCs and gaming consoles and if the government's CHIPS Act can revive the industry slump. Plus, a look at Apple's two-year purchasing slowdown despite its $179 billion war chest  https://t.co/pveQiemNeW",bloomberg,1,0,0
"ICYMI: The world's smartphone market is having a year to forget, largely because sales in China have cratered. Listen back to our @TwitterSpaces for the how and the why of China's uniquely awful smartphone year  🎙️@gaoyuan86 @debbywuintaipei @vladsavov    https://t.co/8PMDMHglgr",bloomberg,0,0,0
"🚨LIVE NOW: The world's smartphone market is having a year to forget, largely because sales in China have cratered. Join us on @TwitterSpaces for the how and the why of China's uniquely awful smartphone year  🎙️@gaoyuan86 @debbywuintaipei @vladsavov    https://t.co/oyDkCCMClH",bloomberg,0,0,0
"🚨In 30 minutes: The world's smartphone market is having a year to forget, largely because sales in China have cratered. Join us on @TwitterSpaces for the how and the why of China's uniquely awful smartphone year  🎙️@gaoyuan86 @debbywuintaipei @vladsavov    https://t.co/oyDkCD4ddf",bloomberg,0,0,0
"EXCLUSIVE: China's top leadership is growing frustrated with the domestic semiconductor industry, plagued by corruption and unable to compete with the US  https://t.co/uYA4NjLfac",bloomberg,0,0,0
"Chicago’s airports, libraries and water-purification plants will soon be running on 100% clean energy thanks to a deal announced by Mayor Lori Lightfoot to shift all city-wide operations to renewable sources by 2025  https://t.co/LKvBFqldLc",bloomberg,0,0,0
Coinbase and Robinhood slashing their headcount – what mistake did they make when they were scaling?  https://t.co/sdxs3gax8J President Brett Harrison says “sometimes headcount growth can get in the way of company growth”  https://t.co/sk7Wj7WvSR  https://t.co/VbvbUloJUX,bloomberg,0,0,0
"How the ""digital evidence"" of women is already being used against them in anti-abortion states: 💻browsing history 💳online purchase history 📱text messages Center for Democracy and Technology's Alexandra Givens speaks to @emilychangtv  https://t.co/iTkYUBB9pC  https://t.co/24YzRs9E28",bloomberg,0,0,0
Marathon Digital’s second-quarter loss widened as the price of Bitcoin tumbled and costs related to the exit of a Montana facility climbed  https://t.co/WZWI5vrToU,bloomberg,0,0,0
Take-Two Interactive missed analysts’ estimates for annual profit after incorporating results from its purchase of mobile-game maker Zynga earlier this year. The shares fell in extended trading  https://t.co/PuPuYZAIgO,bloomberg,0,0,0
"Michael Novogratz, the billionaire who founded crypto financial services firm Galaxy Digital, said he expects Bitcoin to stay within its recent price range, and that there haven’t been significant inflows of institutional capital into the space  https://t.co/E0IVW70FUs",bloomberg,0,0,0
Cathie Wood said Ark Investment Management’s sale of some of its Coinbase holdings last month came after what the firm viewed as regulatory “uncertainty” in the cryptocurrency world  https://t.co/DUVQFhnk92,bloomberg,0,0,0
"A group of private credit lenders led by Blue Owl is providing $2.5 billion of debt to help fund Vista Equity Partners' buyout of Avalara, the latest in a string of software deals financed away from banks  https://t.co/XFS0LamzsT",bloomberg,0,0,0
"In a chat with a Wall Street Journal reporter, Meta's bot claimed that Donald Trump was still president and “always will be”  https://t.co/44h3dfpeNd",bloomberg,0,0,0
"The US Treasury banned Tornado Cash, a popular cryptocurrency service that allows users to mask their transactions, from doing business with Americans. North Korean hackers relied on the mixer to launder illicit gains  https://t.co/GyNvhtJLNP",bloomberg,0,0,0
Twilio says employee and customer accounts were hacked in a text-based scheme  https://t.co/zE2xrMzLWg,bloomberg,0,0,0
"Starting on Aug. 9, commercial buildings in Spain will have to keep summer air conditioning above 80 degrees (27 degrees Celsius) and winter heating below 66 degrees Fahrenheit (19 degrees Celsius)  https://t.co/b0p7uqZL1u",bloomberg,0,0,0
City officials are finding that digital simulations and online tools can help ease contentious public debates over housing and development issues in the real world (via @citylab)  https://t.co/6WwWkuZ0PD,bloomberg,0,0,0
"Nuclear fusion has long held promise as a game changer for clean energy.  Now, companies including Google are lining up to finance efforts to make that promise a reality  https://t.co/NxS6SRlQwh",bloomberg,0,0,1
"SoftBank says it will buy back up to 400 billion yen of its own shares, seeking to give its stock support after it reported a record 3.16 trillion yen ($23.4 billion) net loss  https://t.co/Jsep0KTPBG",bloomberg,0,0,0
"India seeks to restrict Chinese smartphone makers from selling devices cheaper than 12,000 rupees ($150) to kickstart its faltering domestic industry, dealing a blow to brands including Xiaomi, sources say  https://t.co/HxzinZylE0",bloomberg,0,0,0
"Veon, the third-largest mobile-phone operator in Russia, may need to freeze its network rollout in the country if sanctions continue to block equipment imports  https://t.co/w9z7Fl25O1",bloomberg,0,0,0
Italy’s Maire Tecnimont says it’s working on a unique solution to help reduce dependency on Russian natural gas: garbage recycling  https://t.co/0TFmaUGZQJ,bloomberg,0,0,0
BioNTech says its omicron-adapted Covid-19 vaccines should be ready in time for fall booster campaigns  https://t.co/FO8bJ0u8CM,bloomberg,0,0,0
Bitcoin is leading a rally in crypto tokens Monday as investors turned to digital assets in the wake of robust US jobs data  https://t.co/ZeGLvQTVhI,bloomberg,0,0,0
"Tech stocks have been on a tear over the past month, but behind the scenes, the big picture for profits has only gotten darker  https://t.co/UGxCQtV0rU",bloomberg,0,0,0
"Asian crypto lender Hodlnaut halted cryptocurrency withdrawals, joining a growing list of companies facing troubles from this year's rout in digital assets  https://t.co/yBQyfWpecF",bloomberg,0,0,0
"SoftBank has begun talks to sell asset manager Fortress, as the Japanese company grapples with record losses, its chief executive Masayoshi Son says  https://t.co/qVTbLwijTG",bloomberg,1,0,0
Greek premier says he was unaware that the national intelligence service monitored the mobile phone of an opposition politician  https://t.co/yzJeMlrlP2,bloomberg,0,0,0
Galaxy Digital's loss more than doubles in the second quarter amidst the high-profile collapse of the Terra/Luna token ecosystem  https://t.co/zLL3oV6Aio,bloomberg,0,0,0
SoftBank's Masayoshi Son says he plans widespread cost cuts at his Japanese conglomerate and its Vision Fund investment arm after a record $23.4 billion loss  https://t.co/u41u7Wpc26,bloomberg,0,0,0
Buyout firm Vista Equity Partners agreed to acquire tax-management software provider Avalara for $8.4 billion including debt  https://t.co/vsMtShNSHS,bloomberg,0,0,0
"Apple, which used to acquire a company every three or four weeks, has dramatically slowed its dealmaking in the past two years  https://t.co/wydVejFHhV",bloomberg,1,0,0
Andy Jassy is going shopping  https://t.co/kBA1QU4bIW,bloomberg,0,0,0
"Asia crypto exchange Zipmex will allow users to partially withdraw Bitcoin and Ether from their trading accounts starting later this week, providing some relief to those caught by the recent meltdown in the digital asset market  https://t.co/jX953wH2EZ",bloomberg,0,0,0
"Goldman extended a $150 million credit line to Mexican startup Clara, which lends to corporations and helps manage their spending, becoming the latest Latin American fintech to receive support from the banking giant  https://t.co/basmEcV24V",bloomberg,0,0,0
High-speed train services between Madrid and Barcelona were interrupted on Monday after fiber-optic and signaling cable was pilfered from the track linking Spain’s two biggest cities  https://t.co/M0jLZgo47J,bloomberg,0,0,0
Gold miners are being outshined in a key 19th Century hub by the booming battery metals sector (via @climate)  https://t.co/HOSJfZ3heL,bloomberg,0,0,0
"Another scorching heat wave is set to hit northwest and central Europe this week, putting further pressure on the continent's strained power infrastructure (via @climate)  https://t.co/Y9ycx36LXz",bloomberg,0,0,0
"The world's smartphone market is having a year to forget, largely because sales in China have cratered. Join us on @TwitterSpaces for the how and the why of China's uniquely awful smartphone year  🎙️@gaoyuan86 @debbywuintaipei @vladsavov  🚨Set a reminder:  https://t.co/oyDkCD4ddf",bloomberg,0,0,0
Crypto enthusiasts are looking to the stock market to gauge whether the recovery is a bear-market bounce or the start of a sustained push higher  https://t.co/vCU3Ma73Xk,bloomberg,0,0,0
"Apple’s decision to delay its iPad software launch helps keep the focus on the all-important iPhone 14, @markgurman writes in this week’s Power On.  https://t.co/FU47PNlp6p",bloomberg,1,0,0
